Tipo,Name / Id,Index (Revision),Version,Maturity,Designation,English designation,Propietario,Project,Organization,Family Project,Route State,Approval Status,Assignee
Doc Plan,256427787R,--B,8,Refused,SUPPORT AVERTISSEUR CDM PR ELGM ASS,BRKT ASSY-DISTANCE DOOR LOCKING HORN,z016614,UB_PFJ_LS,VEH,HHA,Stopped,Reject|<br/>Approve,z014077|<br/>z006313
Doc Plan,256427787R,--B,9,Validated,SUPPORT AVERTISSEUR CDM PR ELGM ASS,BRKT ASSY-DISTANCE DOOR LOCKING HORN,ADMTE_TOUSR,ET_RENAULT,VEH,HHA,Finished,Approve|<br/>Approve,z006313|<br/>z014077
Doc Plan,2DM300023R,---,1,Validated,RENFORT D TRAVERSE HRZ TABLIER ASS,"REINF ASSY-DASH HORIZONTAL CROSS MBR,RH",z013754,UB_PFJ_LS,VEH,XHA,Finished,Approve|<br/>Approve|<br/>Approve,ay24668|<br/>z006313|<br/>z014077
Doc Plan,671003301R,---,2,Validated,TRAVERSE INF BAIE PARTIE SUP,"MBR-CROSS, WS LWR UPR PART",GDGADM,UB_PFJ_LS,VEH,HHA,,,
Doc Plan,671003301R,--A,3,Validated,TRAVERSE INF BAIE PARTIE SUP,"MBR-CROSS, WS LWR UPR PART",z016614,UB_PFJ_LS,VEH,HHA,Finished,Approve,z014077
Doc Plan,671003301R,--B,4,Refused,TRAVERSE INF BAIE PARTIE SUP,"MBR-CROSS, WS LWR UPR PART",z013754,UB_PFJ_LS,VEH,HHA,Stopped,|<br/>Reject,z006313|<br/>z014077
Doc Plan,671003301R,--B,5,Refused,TRAVERSE INF BAIE PARTIE SUP,"MBR-CROSS, WS LWR UPR PART",z013754,UB_PFJ_LS,VEH,HHA,Stopped,Reject|<br/>,z014077|<br/>z006313
Doc Plan,671003301R,--B,6,Validated,TRAVERSE INF BAIE PARTIE SUP,"MBR-CROSS, WS LWR UPR PART",z013754,UB_PFJ_LS,VEH,HHA,Finished,Approve|<br/>Approve,z014077|<br/>z006313
Doc Plan,671003301R,--C,8,Validated,TRAVERSE INF BAIE PARTIE SUP,"MBR-CROSS, WS LWR UPR PART",ADMTE_TOUSR,ET_RENAULT,VEH,HHA,Finished,Approve|<br/>Approve,z014077|<br/>ay24668
Doc Plan,969906654R,---,2,Validated,PONTET FIX CONSOLE CTL,"ARCH-CONN, CTR CONSOLE MTG",GDGADM,UB_PFJ_LS,VEH,HHA,,,
Doc Plan,969906654R,--A,3,Validated,PONTET FIX CONSOLE CTL,"ARCH-CONN, CTR CONSOLE MTG",ADMTE_TOUSR,UB_PFJ_LS,VEH,HHA,,,
Doc Plan,969906654R,--B,4,Frozen,PONTET FIX CONSOLE CTL,"ARCH-CONN, CTR CONSOLE MTG",z010465,UB_PFJ_LS,VEH,HHA,,,
Doc Plan,969906654R,--B,5,Validated,PONTET FIX CONSOLE CTL,"ARCH-CONN, CTR CONSOLE MTG",z010465,UB_PFJ_LS,VEH,HHA,Finished,Approve|<br/>Approve,z009468|<br/>z013747
Doc Plan,969906654R,--C,6,Validated,PONTET FIX CONSOLE CTL,"ARCH-CONN, CTR CONSOLE MTG",z010465,UB_PFJ_LS,VEH,HHA,Finished,Approve|<br/>Approve,z009468|<br/>z013747
Doc Plan,743995997R,---,1,Validated,CAGE FIXATION SIEGE,CAGE-SEAT MTG,GDGADM,UB_PFJ_LS,VEH,HHA,,,
Doc Plan,743995997R,--A,2,Refused,CAGE FIXATION SIEGE,CAGE-SEAT MTG,z014079,UB_PFJ_LS,VEH,HHA,Stopped,|<br/>Reject,z006313|<br/>z014077
Doc Plan,743995997R,--A,3,Validated,CAGE FIXATION SIEGE,CAGE-SEAT MTG,ADMTE_TOUSR,ET_RENAULT,VEH,HHA,Finished,Approve|<br/>Approve,z014077|<br/>z006313
Doc Plan,2DM191088R,---,4,Refused,FR SEAT MOUNTING BRKT-RR,FR SEAT MOUNTING BRKT-RR,z013754,UB_PFJ_LS,VEH,XHA,Stopped,|<br/>|<br/>|<br/>Approve|<br/>|<br/>Reject|<br/>Approve|<br/>Approve,POOL_CHOC FRTL PRTN OCCUPANT|<br/>POOL_ANCRAGE C/S RESISTANCE|<br/>POOL_CHOC LAT PRTN OCCUPANT|<br/>z014077|<br/>ay24668|<br/>z014077|<br/>ac61710|<br/>a030348
Doc Plan,2DM191088R,---,5,Validated,FR SEAT MOUNTING BRKT-RR,FR SEAT MOUNTING BRKT-RR,ADMTE_TOUSR,ET_RENAULT,VEH,XHA,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve,ay24668|<br/>z014077|<br/>a030348|<br/>a192101|<br/>ac61710|<br/>a177796|<br/>a033370
Doc Plan,743302661R,---,2,Validated,TRAVERSE CTL PLANCHER CTL ASS,"MBR ASSY-CROSS, CTR FLOOR, CTR",GDGADM,UB_PFJ_LS,VEH,HHA,,,
Doc Plan,743302661R,--A,3,Validated,TRAVERSE CTL PLANCHER CTL ASS,"MBR ASSY-CROSS, CTR FLOOR, CTR",z016614,UB_PFJ_LS,VEH,HHA,Finished,Approve|<br/>Approve,z006313|<br/>z014077
Doc Plan,743302661R,--B,4,Validated,TRAVERSE CTL PLANCHER CTL ASS,"MBR ASSY-CROSS, CTR FLOOR, CTR",z016614,UB_PFJ_LS,VEH,HHA,Finished,Approve,z014077
Doc Plan,743233041R,---,2,Validated,RENFORT AV G TUNNEL,"REINF-TUNNEL, FR LH",GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,743233041R,--A,7,Validated,RENFORT AV G TUNNEL,"REINF-TUNNEL, FR LH",ADMTE_TOUSR,ET_RENAULT,VEH,HHA,,,
Doc Plan,743228880R,---,4,Validated,RENFORT AV D TUNNEL,REINF-TUNNEL FR RH PART,GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,743228880R,--A,5,Validated,RENFORT AV D TUNNEL,REINF-TUNNEL FR RH PART,GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,678150991R,---,1,Validated,FLASQUE SUPPORT TRV COLONNE DRC P-ASS,FLG ASSY-STRG COL CROSS MBR SUPT,GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,678150991R,--A,4,Validated,FLASQUE SUPPORT TRV COLONNE DRC P-ASS,FLG ASSY-STRG COL CROSS MBR SUPT,ADMTE_TOUSR,ET_RENAULT,VEH,HHA,,,
Doc Plan,678150991R,--B,5,Validated,FLASQUE SUPPORT TRV COLONNE DRC P-ASS,FLG ASSY-STRG COL CROSS MBR SUPT,ADMTE_TOUSR,ET_RENAULT,VEH,HHA,,,
Doc Plan,743704091R,---,2,Validated,RENFORT TUNNEL ASS,REINF ASSY-TUNNEL,GDGADM,UB_PFJ_LS,VEH,HHA,,,
Doc Plan,743704091R,--A,4,Validated,RENFORT TUNNEL ASS,REINF ASSY-TUNNEL,z013754,UB_PFJ_LS,VEH,HHA,Finished,Approve,z014077
Doc Plan,743704091R,--B,6,Refused,RENFORT TUNNEL ASS,REINF ASSY-TUNNEL,z013754,UB_PFJ_LS,VEH,HHA,Stopped,|<br/>Reject,z006313|<br/>z014077
Doc Plan,743704091R,--B,7,Validated,RENFORT TUNNEL ASS,REINF ASSY-TUNNEL,z013754,UB_PFJ_LS,VEH,HHA,Finished,Approve|<br/>Approve,z014077|<br/>z006313
Doc Plan,743704091R,--C,10,Validated,RENFORT TUNNEL ASS,REINF ASSY-TUNNEL,z013754,UB_PFJ_LS,VEH,HHA,Finished,Approve,z014077
Doc Plan,272965590R,---,3,Validated,SUPPORT BLOC CHAUFFAGE ASS,MBR ASSY-HEATER UNIT,GDGADM,UB_PFJ_LS,VEH,HHA,,,
Doc Plan,272965590R,--A,4,Validated,SUPPORT BLOC CHAUFFAGE ASS,MBR ASSY-HEATER UNIT,ADMTE_TOUSR,ET_RENAULT,VEH,HHA,Finished,Approve,z014077
Doc Plan,272965590R,--B,5,Validated,SUPPORT BLOC CHAUFFAGE ASS,MBR ASSY-HEATER UNIT,ADMTE_TOUSR,ET_RENAULT,VEH,HHA,Finished,Approve,z014077
Doc Plan,274691347R,---,2,Validated,SUPPORT GRILLE CHAUFFAGE 3EME RNG,SUPT-3RD ROW GRILLE HEAT,GDGADM,ET_RENAULT,VEH,H79,,,
Doc Plan,274691347R,--A,3,Validated,SUPPORT GRILLE CHAUFFAGE 3EME RNG,SUPT-3RD ROW GRILLE HEAT,z018938,ET_RENAULT,VEH,H79,Finished,Approve,z001212
Doc Plan,754269545R,---,2,Validated,RENFORT TRAVERSE PLANCHER CTL,REINF-CTR FLOOR FR CROSS MBR,GDGADM,UB_PFJ_LS,VEH,HHA,,,
Doc Plan,754269545R,--A,4,Refused,RENFORT TRAVERSE PLANCHER CTL,REINF-CTR FLOOR FR CROSS MBR,z009253,UB_PFJ_LS,VEH,HHA,Stopped,Reject,z014077
Doc Plan,754269545R,--A,5,Refused,RENFORT TRAVERSE PLANCHER CTL,REINF-CTR FLOOR FR CROSS MBR,z009253,UB_PFJ_LS,VEH,HHA,Stopped,Reject|<br/>,z014077|<br/>z006313
Doc Plan,754269545R,--A,6,Validated,RENFORT TRAVERSE PLANCHER CTL,REINF-CTR FLOOR FR CROSS MBR,ADMTE_TOUSR,ET_RENAULT,VEH,HHA,Finished,Approve|<br/>Approve,z006313|<br/>z014077
Doc Plan,875427092R,---,1,Validated,ENTRETOISE FIX SIEGE,"SPCR-MTG, SEAT",ADMTE_TOUSR,ET_RENAULT,VEH,HHA,,,
Doc Plan,871A25805R,---,2,Validated,REHAUSSE SIEGE 1ERE RNG ASS,RISER ASSY-1ST ROW SEAT,GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,871A25805R,--A,3,Validated,REHAUSSE SIEGE 1ERE RNG ASS,RISER ASSY-1ST ROW SEAT,GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,871A25805R,--B,4,Validated,REHAUSSE SIEGE 1ERE RNG ASS,RISER ASSY-1ST ROW SEAT,GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,871A25805R,--C,5,Validated,REHAUSSE SIEGE 1ERE RNG ASS,RISER ASSY-1ST ROW SEAT,GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,871A25805R,--D,6,Validated,REHAUSSE SIEGE 1ERE RNG ASS,RISER ASSY-1ST ROW SEAT,GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,871A25805R,--E,7,Validated,REHAUSSE SIEGE 1ERE RNG ASS,RISER ASSY-1ST ROW SEAT,ADMTE_TOUSR,ET_RENAULT,VEH,HHA,,,
Doc Plan,2DM168057R,---,6,Refused,SUPPORT ANCRAGE RENVOI CTRE SCR G 1 RNG,BRKT-1ST ROW LH SEAT BELT RETRACTOR ANCH,z013754,UB_PFJ_LS,VEH,XHA,Stopped,|<br/>|<br/>|<br/>Reject|<br/>|<br/>|<br/>Approve|<br/>Approve,POOL_CHOC FRTL PRTN OCCUPANT|<br/>POOL_CHOC LAT PRTN OCCUPANT|<br/>POOL_ANCRAGE C/S RESISTANCE|<br/>z014077|<br/>z006313|<br/>ay24668|<br/>ac61710|<br/>a030348
Doc Plan,2DM168057R,---,7,Validated,SUPPORT ANCRAGE RENVOI CTRE SCR G 1 RNG,BRKT-1ST ROW LH SEAT BELT RETRACTOR ANCH,ADMTE_TOUSR,ET_RENAULT,VEH,XHA,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve,z014077|<br/>ay24668|<br/>a177796|<br/>a030348|<br/>a192101|<br/>ac61710|<br/>a033370
Doc Plan,764542768R,---,1,Validated,RENFORT CHOC ELEMENT FRMT BAVOLET D,"REINF-SHOCK, RH SILL CLOS MBR",GDGADM,UB_PFJ_LS,VEH,HHA,,,
Doc Plan,764542768R,--A,2,Validated,RENFORT CHOC ELEMENT FRMT BAVOLET D,"REINF-SHOCK, RH SILL CLOS MBR",ADMTE_TOUSR,ET_RENAULT,VEH,HHA,Finished,Approve|<br/>Approve,z006313|<br/>z014077
Doc Plan,764542768R,--B,3,Validated,RENFORT CHOC ELEMENT FRMT BAVOLET D,"REINF-SHOCK, RH SILL CLOS MBR",ADMTE_TOUSR,ET_RENAULT,VEH,HHA,Finished,Approve,z014077
Doc Plan,746254792R,---,3,Validated,RAIDISSEUR PLANCHER AR PARTIE AV,STFNR-FR PART RR FLOOR,GDGADM,UB_PFJ_LS,VEH,HHA,,,
Doc Plan,746254792R,--A,4,Validated,RAIDISSEUR PLANCHER AR PARTIE AV,STFNR-FR PART RR FLOOR,GDGADM,UB_PFJ_LS,VEH,HHA,,,
Doc Plan,746254792R,--B,5,Refused,RAIDISSEUR PLANCHER AR PARTIE AV,STFNR-FR PART RR FLOOR,z013754,UB_PFJ_LS,VEH,HHA,Stopped,Reject|<br/>,z014077|<br/>z006313
Doc Plan,746254792R,--B,6,Refused,RAIDISSEUR PLANCHER AR PARTIE AV,STFNR-FR PART RR FLOOR,z016614,UB_PFJ_LS,VEH,HHA,Stopped,|<br/>Reject,z006313|<br/>z014077
Doc Plan,746254792R,--B,7,Validated,RAIDISSEUR PLANCHER AR PARTIE AV,STFNR-FR PART RR FLOOR,ADMTE_TOUSR,ET_RENAULT,VEH,HHA,Finished,Approve|<br/>Approve,z006313|<br/>z014077
Doc Plan,7703011319,---,1,Validated,GOUJON SOUDER M6X100-16 8-8 BP CYL,WELDED STUD M6X100-16 8-8 D.P,ADMTE_TOUSR,STD,VEH,STD,,,
Doc Plan,7703011319,--A,2,Validated,GOUJON SOUDER M6X100-16 8-8 BP CYL,WELDED STUD M6X100-16 8-8 D.P,a031707,STD,VEH,STD,,,
Doc Plan,511340354R,---,1,Validated,SUPPORT ANNEAU REMORQUAGE AR,BRKT-RR TOWING HOOK,GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,511340354R,--A,3,Validated,SUPPORT ANNEAU REMORQUAGE AR,BRKT-RR TOWING HOOK,GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,511340354R,--B,4,Validated,SUPPORT ANNEAU REMORQUAGE AR,BRKT-RR TOWING HOOK,GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,511340354R,--C,6,Validated,SUPPORT ANNEAU REMORQUAGE AR,BRKT-RR TOWING HOOK,ADMTE_TOUSR,ET_RENAULT,VEH,HHA,,,
Doc Plan,511340354R,--D,7,Validated,SUPPORT ANNEAU REMORQUAGE AR,BRKT-RR TOWING HOOK,ADMTE_TOUSR,ET_RENAULT,VEH,HHA,,,
Doc Plan,511340354R,--E,8,Validated,SUPPORT ANNEAU REMORQUAGE AR,BRKT-RR TOWING HOOK,ADMTE_TOUSR,ET_RENAULT,VEH,HHA,,,
Doc Plan,511340354R,--F,9,Validated,SUPPORT ANNEAU REMORQUAGE AR,BRKT-RR TOWING HOOK,ADMTE_TOUSR,ET_RENAULT,VEH,HHA,,,
Doc Plan,511340354R,--G,11,Validated,SUPPORT ANNEAU REMORQUAGE AR,BRKT-RR TOWING HOOK,ADMTE_TOUSR,ET_RENAULT,VEH,HHA,Finished,Approve|<br/>Approve,z006313|<br/>z014077
Doc Plan,755766726R,---,1,Validated,ELEMENT LZ TRAVERSE EXTREME AR D ASS,"MBR ASSY-CONN, RR RH END CROSSMBR",GDGADM,ET_RENAULT,SYN,J92,,,
Doc Plan,755766726R,--A,2,Validated,ELEMENT LZ TRAVERSE EXTREME AR D ASS,"MBR ASSY-CONN, RR RH END CROSSMBR",GDGADM,ET_RENAULT,SYN,J92,,,
Doc Plan,755766726R,--B,3,Validated,ELEMENT LZ TRAVERSE EXTREME AR D ASS,"MBR ASSY-CONN, RR RH END CROSSMBR",GDGADM,ET_RENAULT,SYN,J92,,,
Doc Plan,755766726R,--C,8,Validated,ELEMENT LZ TRAVERSE EXTREME AR D ASS,"MBR ASSY-CONN, RR RH END CROSSMBR",GDGADM,ET_RENAULT,SYN,J92,,,
Doc Plan,755766726R,--D,11,Validated,ELEMENT LZ TRAVERSE EXTREME AR D ASS,"MBR ASSY-CONN, RR RH END CROSSMBR",GDGADM,ET_RENAULT,SYN,J92,,,
Doc Plan,755766726R,--E,23,Validated,ELEMENT LZ TRAVERSE EXTREME AR D ASS,"MBR ASSY-CONN, RR RH END CROSSMBR",GDGADM,ET_RENAULT,SYN,J92,,,
Doc Plan,755766726R,--F,25,Validated,ELEMENT LZ TRAVERSE EXTREME AR D ASS,"MBR ASSY-CONN, RR RH END CROSSMBR",py01988,ET_RENAULT,VEH,J92,,,
Doc Plan,755766726R,--G,26,Validated,ELEMENT LZ TRAVERSE EXTREME AR D ASS,"MBR ASSY-CONN, RR RH END CROSSMBR",py01988,ET_RENAULT,VEH,J92,,,
Doc Plan,755766726R,--H,27,Frozen,ELEMENT LZ TRAVERSE EXTREME AR D ASS,"MBR ASSY-CONN, RR RH END CROSSMBR",z021237,ET_RENAULT,VEH,J92,,,
Doc Plan,755766726R,--H,28,Validated,ELEMENT LZ TRAVERSE EXTREME AR D ASS,"MBR ASSY-CONN, RR RH END CROSSMBR",z009448,ET_RENAULT,VEH,J92,Finished,Approve,z001212
Doc Plan,511141610R,---,2,Validated,SUPPORT ANNEAU REMORQUAGE AR ASS,SUPT ASSY-RR TOW RING,GDGADM,UB_PFJ_LS,VEH,HHA,,,
Doc Plan,511141610R,--A,8,Validated,SUPPORT ANNEAU REMORQUAGE AR ASS,SUPT ASSY-RR TOW RING,GDGADM,UB_PFJ_LS,VEH,HHA,,,
Doc Plan,511141610R,--B,9,Refused,SUPPORT ANNEAU REMORQUAGE AR ASS,SUPT ASSY-RR TOW RING,z016614,UB_PFJ_LS,VEH,HHA,Stopped,Reject|<br/>Approve,z014077|<br/>z006313
Doc Plan,511141610R,--B,10,Validated,SUPPORT ANNEAU REMORQUAGE AR ASS,SUPT ASSY-RR TOW RING,z016614,UB_PFJ_LS,VEH,HHA,Finished,Approve|<br/>Approve,z014077|<br/>z006313
Doc Plan,511141610R,--C,11,Validated,SUPPORT ANNEAU REMORQUAGE AR ASS,SUPT ASSY-RR TOW RING,z016614,UB_PFJ_LS,VEH,HHA,Finished,Approve,z014077
Doc Plan,511123001R,---,1,Validated,ANNEAU REMORQUAGE AR ASS,"RING ASSY-TOW, RR",GDGADM,ET_RENAULT,VEH,B98,,,
Doc Plan,511123001R,--C,7,Validated,ANNEAU REMORQUAGE AR ASS,"RING ASSY-TOW, RR",GDGADM,ET_RENAULT,VEH,B98,,,
Doc Plan,511123001R,--D,10,Validated,ANNEAU REMORQUAGE AR ASS,"RING ASSY-TOW, RR",GDGADM,ET_RENAULT,VEH,B98,,,
Doc Plan,511123001R,--E,12,Validated,ANNEAU REMORQUAGE AR ASS,"RING ASSY-TOW, RR",GDGADM,ET_RENAULT,VEH,B98,,,
Doc Plan,511123001R,--F,13,Validated,ANNEAU REMORQUAGE AR ASS,"RING ASSY-TOW, RR",GDGADM,ET_RENAULT,VEH,B98,,,
Doc Plan,511123001R,--G,15,Validated,ANNEAU REMORQUAGE AR ASS,"RING ASSY-TOW, RR",pt00108,ET_RENAULT,VEH,B98,Finished,Approve|<br/>Approve|<br/>Approve,at03901|<br/>a192683|<br/>a177796
Doc Plan,511123001R,--H,17,Validated,ANNEAU REMORQUAGE AR ASS,"RING ASSY-TOW, RR",z013754,ET_RENAULT,VEH,B98,Finished,Approve,z014077
Doc Plan,260928468R,---,3,Validated,EQUERRE INDEXAGE PROJECTEUR G ASS,BRKT ASSY-LH HEADLAMP INDEXING,GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,260928468R,--A,5,Validated,EQUERRE INDEXAGE PROJECTEUR G ASS,BRKT ASSY-LH HEADLAMP INDEXING,GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,260928468R,--B,11,Validated,EQUERRE INDEXAGE PROJECTEUR G ASS,BRKT ASSY-LH HEADLAMP INDEXING,GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,260928468R,--C,14,Validated,EQUERRE INDEXAGE PROJECTEUR G ASS,BRKT ASSY-LH HEADLAMP INDEXING,ADMTE_TOUSR,ET_RENAULT,VEH,HHA,,,
Doc Plan,631459981R,---,1,Validated,PATTE FIX INF AILE AV G,"LUG-FIXING, FR LH FDR LWR",GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,631459981R,--A,3,Validated,PATTE FIX INF AILE AV G,"LUG-FIXING, FR LH FDR LWR",GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,631459981R,--C,7,Validated,PATTE FIX INF AILE AV G,"LUG-FIXING, FR LH FDR LWR",GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,631459981R,--D,9,Validated,PATTE FIX INF AILE AV G,"LUG-FIXING, FR LH FDR LWR",ADMTE_TOUSR,ET_RENAULT,VEH,HHA,,,
Doc Plan,631235405R,---,1,Validated,PATTE FIX CTL AILE AV G,"LUG-FR LH FDR MTG,CTR",GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,631235405R,--A,3,Validated,PATTE FIX CTL AILE AV G,"LUG-FR LH FDR MTG,CTR",GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,631235405R,--C,8,Validated,PATTE FIX CTL AILE AV G,"LUG-FR LH FDR MTG,CTR",GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,631235405R,--D,10,Validated,PATTE FIX CTL AILE AV G,"LUG-FR LH FDR MTG,CTR",ADMTE_TOUSR,ET_RENAULT,VEH,HHA,,,
Doc Plan,625654625R,---,2,Validated,ELEMENT LIAISON SUPPORT PROJECTEUR G ASS,"MBR ASSY-CONN, LH HEADLAMP MTG BRKT",GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,625654625R,--A,4,Validated,ELEMENT LIAISON SUPPORT PROJECTEUR G ASS,"MBR ASSY-CONN, LH HEADLAMP MTG BRKT",ADMTE_TOUSR,ET_RENAULT,VEH,HHA,,,
Doc Plan,625654625R,--B,5,Validated,ELEMENT LIAISON SUPPORT PROJECTEUR G ASS,"MBR ASSY-CONN, LH HEADLAMP MTG BRKT",ADMTE_TOUSR,ET_RENAULT,VEH,HHA,,,
Doc Plan,625654625R,--C,6,Validated,ELEMENT LIAISON SUPPORT PROJECTEUR G ASS,"MBR ASSY-CONN, LH HEADLAMP MTG BRKT",GDGADM,UB_PFJ_LS,VEH,HHA,,,
Doc Plan,625654625R,--D,7,Refused,ELEMENT LIAISON SUPPORT PROJECTEUR G ASS,"MBR ASSY-CONN, LH HEADLAMP MTG BRKT",z016614,UB_PFJ_LS,VEH,HHA,Stopped,Reject|<br/>,z014077|<br/>z006313
Doc Plan,625654625R,--D,8,Validated,ELEMENT LIAISON SUPPORT PROJECTEUR G ASS,"MBR ASSY-CONN, LH HEADLAMP MTG BRKT",ADMTE_TOUSR,ET_RENAULT,VEH,HHA,Finished,Approve|<br/>Approve,z006313|<br/>z014077
Doc Plan,631010457R,---,1,Validated,AILE AV G,"FDR,FR LH",GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,631010457R,--A,4,Validated,AILE AV G,"FDR,FR LH",GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,631010457R,--D,7,Validated,AILE AV G,"FDR,FR LH",GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,631010457R,--F,8,Validated,AILE AV G,"FDR,FR LH",GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,631010457R,--G,10,Validated,AILE AV G,"FDR,FR LH",GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,631010457R,--H,11,Validated,AILE AV G,"FDR,FR LH",GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,631010457R,--J,13,Validated,AILE AV G,"FDR,FR LH",GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,631010457R,--K,15,Validated,AILE AV G,"FDR,FR LH",GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,631010457R,--L,16,Validated,AILE AV G,"FDR,FR LH",GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,631010457R,--M,18,Validated,AILE AV G,"FDR,FR LH",GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,631010457R,--N,19,Validated,AILE AV G,"FDR,FR LH",ADMTE_TOUSR,ET_RENAULT,VEH,HHA,,,
Doc Plan,631010457R,--P,20,Validated,AILE AV G,"FDR,FR LH",ADMTE_TOUSR,ET_RENAULT,VEH,HHA,,,
Doc Plan,631010457R,--Q,21,Validated,AILE AV G,"FDR,FR LH",ADMTE_TOUSR,ET_RENAULT,VEH,HHA,,,
Doc Plan,631010457R,--R,23,Validated,AILE AV G,"FDR,FR LH",ADMTE_TOUSR,ET_RENAULT,VEH,HHA,,,
Doc Plan,631010457R,--S,24,Validated,AILE AV G,"FDR,FR LH",ADMTE_TOUSR,ET_RENAULT,VEH,HHA,,,
Doc Plan,631010457R,--T,25,Validated,AILE AV G,"FDR,FR LH",pm12025,UB_PFJ_LS,VEH,HHA,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve|<br/>Approve,lb00113|<br/>ay23835|<br/>a030348|<br/>a034082|<br/>a029317
Doc Plan,631010457R,--U,27,Refused,AILE AV G,"FDR,FR LH",z013754,UB_PFJ_LS,VEH,HHA,Stopped,|<br/>Reject,ay24668|<br/>z014077
Doc Plan,631010457R,--U,28,Validated,AILE AV G,"FDR,FR LH",ADMTE_TOUSR,ET_RENAULT,VEH,HHA,Finished,Approve|<br/>Approve,ay24668|<br/>z014077
Doc Plan,631010457R,--V,29,Frozen,AILE AV G,"FDR,FR LH",au00736,UB_PFJ_LS,VEH,HHA,,,
Doc Plan,631010457R,--V,30,Frozen,AILE AV G,"FDR,FR LH",au00736,UB_PFJ_LS,VEH,HHA,,,
Doc Plan,631010457R,--V,31,Refused,AILE AV G,"FDR,FR LH",au00736,UB_PFJ_LS,VEH,HHA,Stopped,Reject,z014077
Doc Plan,631010457R,--V,32,Validated,AILE AV G,"FDR,FR LH",au00736,UB_PFJ_LS,VEH,HHA,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve,lb03008|<br/>a030348|<br/>a029317|<br/>a034082
Doc Plan,631010457R,--W,33,Validated,AILE AV G,"FDR,FR LH",ADMTE_TOUSR,ET_RENAULT,VEH,HHA,Finished,Approve,au00830
Doc Plan,631010457R,-AA,34,Validated,AILE AV G,FDR-FR LH,au02142,ET_RENAULT,VEH,HHA,Finished,Approve,au00830
Doc Plan,641352922R,---,1,Validated,SUPPORT FIX AILE AV G ASS,SUPT ASSY-FR LH FENDER,GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,641352922R,--A,2,Validated,SUPPORT FIX AILE AV G ASS,SUPT ASSY-FR LH FENDER,GDGADM,UB_PFJ_LS,SYN,HHA,,,
Doc Plan,641352922R,--B,4,Validated,SUPPORT FIX AILE AV G ASS,SUPT ASSY-FR LH FENDER,ADMTE_TOUSR,UB_PFJ_LS,VEH,HHA,,,
Doc Plan,641352922R,--C,5,Validated,SUPPORT FIX AILE AV G ASS,SUPT ASSY-FR LH FENDER,z013754,UB_PFJ_LS,VEH,HHA,Finished,Approve,z014077
Doc Plan,802772126R,---,2,Validated,CADRE SUP PORTE AV G,"FRAME-FR LH DOOR,UPR",GDGADM,UB_PFJ_LS,VEH,HHA,,,
Doc Plan,802772126R,--A,3,Refused,CADRE SUP PORTE AV G,"FRAME-FR LH DOOR,UPR",z016614,UB_PFJ_LS,VEH,HHA,Stopped,|<br/>|<br/>Reject|<br/>,POOL_CHOC FRTL PRTN OCCUPANT|<br/>POOL_CHOC LAT PRTN OCCUPANT|<br/>z006313|<br/>z014077
