TIPO;DIRECTION;ELTDEC_numero;ELTDEC_designation;FAM_code;FCT_numero;FCT_designation;ESO_num_PG;ESO_designation_PG;PIE_numero;PIE_designation;PIE_gest_MDS;PIEIND_indice;PIEIND_typologie;VARCAS_MTC;3D;MDS;Plan;3D_ok;2D_ok;MDS_ok;perimetro
COCA;DEA-SI;92;ELECTROTECHNIQUE;XJD;F13564;PROTECTION ALTERNATEUR;F13564/AA;PROTECTEUR ALTERNATEUR;231765583R;PROTECTEUR ALTERNATEUR;Oui;--B;Plan et Num 3D obligatoires;HJD/EQGPL/H4D.;3DRX01SMD3;858230595 / 1.00;2D0023327P;OK;OK;OK;92 - ELECTROTECHNIQUE
PLDA;DEA-SI;92;ELECTROTECHNIQUE;XJD;F14017;DEMARREUR;F14017/AA;DEMARREUR;233001560R;DEMARREUR;Oui;--B;Plan et Num 3D obligatoires;HJD/ENPD01/H5H.;-;806478635 / 1.00;-;NOT OK;NOT OK;OK;92 - ELECTROTECHNIQUE
DL;DEA-PB;76;CIRCUIT CARBURANT;XJD;F10570;RESERVOIR CARBURANT;F10570/AA;RESERVOIR CARBURANT EQP;172022790R;RESERVOIR CARBURANT EQP;Oui;---;Plan de définition obligatoire;HJD/TR4X2/ENPD01/H4M.;-;-;-;NO APLICA;NOT OK;NOT OK;76 - CIRCUIT CARBURANT
DL;DEA-PB;76;CIRCUIT CARBURANT;XJD;F10570;RESERVOIR CARBURANT;F10570/AA;RESERVOIR CARBURANT EQP;172023154R;RESERVOIR CARBURANT EQP;Oui;---;Plan de définition obligatoire;HJD/TR4X2/ENPD01/H5H.;-;-;-;NO APLICA;NOT OK;NOT OK;76 - CIRCUIT CARBURANT
PLDA;DEA-PB;76;CIRCUIT CARBURANT;XJD;F10570;RESERVOIR CARBURANT;F10570/AA;RESERVOIR CARBURANT EQP;172026454R;RESERVOIR CARBURANT EQP;Oui;---;Plan et Num 3D obligatoires;HJD/TR4X4/ENPD01/H5H.;3DRS830129;-;-;OK;NOT OK;NOT OK;76 - CIRCUIT CARBURANT
DL;DEA-PB;76;CIRCUIT CARBURANT;XJD;F10173;CIRCUIT ALIMENTATION CARBURANT SOUS CAISSE;F10173/AA;CANALISATION 1 ALIMENTATION CRBT SOUS CAISSE;175062815R;CANALISATION ALIMENTATION CARBURANT;Oui;---;Plan et Num 3D obligatoires;HJD/TR4X2/ENPD01/H4M.;3DRS684777;787393219 / 1.00;-;OK;NOT OK;OK;76 - CIRCUIT CARBURANT
DL;DEA-PB;76;CIRCUIT CARBURANT;XJD;F10173;CIRCUIT ALIMENTATION CARBURANT SOUS CAISSE;F10173/AA;CANALISATION 1 ALIMENTATION CRBT SOUS CAISSE;175067342R;CANALISATION ALIMENTATION CARBURANT;Oui;---;Plan et Num 3D obligatoires;HJD/TR4X2/ENPD01/H5H.;3DRS790761;787393561 / 1.00;-;OK;NOT OK;OK;76 - CIRCUIT CARBURANT
DL;DEA-PB;76;CIRCUIT CARBURANT;XJD;F14135;TUYAUTERIE VAPEUR CARBURANT;F14135/AS;CANALISATION 1 ABSORBEUR VAPEUR ESSENCE;164463166R;CANALISATION ABSORBEUR VAPEUR CRBT;Oui;---;Plan et Num 3D obligatoires;HJD/ENPD01/H4M.;3DRS662829;787391165 / 1.00;-;OK;NOT OK;OK;76 - CIRCUIT CARBURANT
DL;DEA-PB;76;CIRCUIT CARBURANT;XJD;F14055;TUYAUTERIE ALIMENTATION CARBURANT COMPARTIMENT MOTEUR;F14055/AE;CANALISATION 1 ALIMENTATION CARBURANT;164464012R;CANALISATION ALIMENTATION CARBURANT;Oui;---;Plan et Num 3D obligatoires;HJD/ENPD01/H5H.;3DRS753855;787395586 / 1.00;-;OK;NOT OK;OK;76 - CIRCUIT CARBURANT
DL;DEA-PB;76;CIRCUIT CARBURANT;XJD;F10442;CIRCUIT DE MISE A AIR DU RESERVOIR A CARBURANT;F10442/AA;CANALISATION  1 DE MISE A AIR DU RESERVOIR A CARBURANT;164467923R;CANALISATION ABSORBEUR VAPEUR CRBT;Oui;---;Plan et Num 3D obligatoires;HJD/TR4X2/ENPD01/TLRP31,TLRP34,TLRP35.;3DRS950376;787393083 / 1.00;-;OK;NOT OK;OK;76 - CIRCUIT CARBURANT
DL;DEA-PB;76;CIRCUIT CARBURANT;XJD;F10442;CIRCUIT DE MISE A AIR DU RESERVOIR A CARBURANT;F10442/AA;CANALISATION  1 DE MISE A AIR DU RESERVOIR A CARBURANT;164468120R;CANALISATION ABSORBEUR VAPEUR CRBT;Oui;---;Plan et Num 3D obligatoires;HJD/TR4X4/ENPD01/TLRP31,TLRP34,TLRP35.;3DRS662862;787391588 / 1.00;-;OK;NOT OK;OK;76 - CIRCUIT CARBURANT
PLDA;DEA-PB;76;CIRCUIT CARBURANT;XJD;F15403;JAUGE ET POMPE A CARBURANT;F15403/AA;ENSEMBLE JAUGE ET POMPE A CARBURANT;172025249R;MODULE JAUGE POMPE;Oui;---;Plan et Num 3D obligatoires;HJD/ESS/ENPC01/H4M.;3DRS822946;870921954 / 1.00;-;OK;NOT OK;OK;76 - CIRCUIT CARBURANT
PLDA;DEA-PB;76;CIRCUIT CARBURANT;XJD;F15403;JAUGE ET POMPE A CARBURANT;F15403/AA;ENSEMBLE JAUGE ET POMPE A CARBURANT;172025115R;MODULE JAUGE POMPE;Oui;---;Plan et Num 3D obligatoires;HJD/TR4X2/ENPD01/H5H.;3DRS829237;870923683 / 1.00;-;OK;NOT OK;OK;76 - CIRCUIT CARBURANT
PLDA;DEA-PB;76;CIRCUIT CARBURANT;XJD;F15403;JAUGE ET POMPE A CARBURANT;F15403/AA;ENSEMBLE JAUGE ET POMPE A CARBURANT;172027736R;MODULE JAUGE POMPE;Oui;---;Plan et Num 3D obligatoires;HJD/TR4X4/ENPD01/H5H.;3DRS830495;870923051 / 1.00;-;OK;NOT OK;OK;76 - CIRCUIT CARBURANT
PLDA;DEA-PB;76;CIRCUIT CARBURANT;XJD;F10481;REMPLISSAGE RESERVOIR CARBURANT;F10481/AT;PIPE REMPLISSAGE RESERVOIR CARBURANT;172217545R;PIPE REMPLISSAGE EQP;Oui;---;Plan et Num 3D obligatoires;HJD/TR4X2/ENPD01.;3DRS807943;-;-;OK;NOT OK;NOT OK;76 - CIRCUIT CARBURANT
COCA;DEA-PE;54;COMMANDES;XJD;F10218;COMMANDE SOUS VOLANT;F10218/AC;SUPPORT DE COMMANDE SOUS VOLANT;255678621R;COMMANDE SOUS VOLANT;Oui;--C;Plan et Num 3D obligatoires;HJD/SSRV/SPROJA/SALEVA/SOPC1C/ENPH01.;3DRP512292;590534074 / 2.00;2D0007967P;OK;OK;OK;54 - COMMANDES
COCA;DEA-PE;54;COMMANDES;XJD;F10218;COMMANDE SOUS VOLANT;F10218/AC;SUPPORT DE COMMANDE SOUS VOLANT;255677503R;COMMANDE SOUS VOLANT;Oui;--A;Plan et Num 3D obligatoires;HJD/PROJAB/ALAEVM/ENPC01,ENPD01.;3DRX00A9NL;830490987 / 1.00;2D0007967P;OK;OK;OK;54 - COMMANDES
COCA;DEA-PE;54;COMMANDES;XJD;F10218;COMMANDE SOUS VOLANT;F10218/AC;SUPPORT DE COMMANDE SOUS VOLANT;255678614R;COMMANDE SOUS VOLANT;Oui;--C;Plan et Num 3D obligatoires;HJD/PROJAB/SALEVA/ENPC01,ENPD01.;3DRP512292;663530498 / 2.00;2D0007967P;OK;OK;OK;54 - COMMANDES
COCA;DEA-PE;54;COMMANDES;XJD;F10210;COMMANDE ELECTRIQUE DE LEVE VITRE ARRIERE;F10210/AD;COMMANDE ELECTRIQUE AR DE LVE ARRIERE DROIT;254219443R;INTERRUPTEUR LEVE-VITRE IMPULSIONNEL;Oui;---;Plan et Num 3D obligatoires;HJD/LVAREI/SAUF ENPB01.;3DRX01DRLK;880673052 / 1.00;254217475R;OK;OK;OK;54 - COMMANDES
COCA;DEA-PE;54;COMMANDES;XJD;F10210;COMMANDE ELECTRIQUE DE LEVE VITRE ARRIERE;F10210/AJ;COMMANDE ELECTRIQUE AV MODULE LVE ARRIERE;254113909R;INTERRUPTEUR DOUBLE LVE;Oui;---;Plan et Num 3D obligatoires;HJD/LVAREI/SAUF ENPB01.;3DRX01DR19;880670865 / 1.00;254217475R;OK;OK;OK;54 - COMMANDES
COCA;DEA-PE;54;COMMANDES;XJD;F10211;COMMANDE ELECTRIQUE DE LEVE VITRE AVANT;F10211/AS;COMMANDE ELECTRIQUE COTE CONDUCTEUR MODULE LVE / LVE;254116447R;INTERRUPTEUR DOUBLE LVE;Oui;---;Plan et Num 3D obligatoires;HJD/LVAVIP/SAUF ENPB01.;3DRX01DQ89;877459099 / 1.00;254217475R;OK;OK;OK;54 - COMMANDES
COCA;DEA-PE;54;COMMANDES;XJD;F16572;COMMANDE ELECTRIQUE D' INHIBITION DU SAC GONFLABLE PSG AV;F16572/AA;COMMANDE ELECTRIQUE D' INHIBITION DU SAC GONFLABLE PSG AV;681996173R;INHIBITEUR SAC GONFLABLE PSG AV;Oui;---;Plan et Num 3D obligatoires;HJD/ENPB01.;3DRX016198;776165324 / 3.00;2D0033105P;OK;OK;OK;54 - COMMANDES
COCA;DEA-SA;94;SYSTEME D’AIDES A LA CONDUITE;XJD;F21036;DETECTION D' AIDE AU STATIONNEMENT;F21036/AD;CAPTEUR EXT AIDE AU PARKING DE BOUCLIER AR;253A40820R;CAPTEUR AIDE STATIONNEMENT RADIAL;Non;---;Pas d'élément de définition obligatoire;HJD/ENPB01,ENPC01,ENPD01,ENPH01/ITPK1.;-;-;-;NO APLICA;NO APLICA;NO APLICA;94 - SYSTEME D’AIDES A LA CONDUITE
COCA;DEA-SA;94;SYSTEME D’AIDES A LA CONDUITE;XJD;F21666;SURVEILLANCE ANGLE MORT;F21666/AA;CAPTEUR AV SURVEILLANCE ANGLE MORT;284388805R;CAPTEUR SURVEILLANCE ANGLE MORT;Non;--F;Pas d'élément de définition obligatoire;HJD/ENPC01,ENPD01,ENPH01/DANGMO.;-;882803102 / 1.00;-;NO APLICA;NO APLICA;NO APLICA;94 - SYSTEME D’AIDES A LA CONDUITE
COCA;DEA-SA;94;SYSTEME D’AIDES A LA CONDUITE;XJD;F21666;SURVEILLANCE ANGLE MORT;F21666/AA;CAPTEUR AV SURVEILLANCE ANGLE MORT;284385394R;CAPTEUR SURVEILLANCE ANGLE MORT;Non;--F;Pas d'élément de définition obligatoire;HJD/ENPC01,ENPD01,ENPH01/DANGMO.;-;871236359 / 1.00;-;NO APLICA;NO APLICA;NO APLICA;94 - SYSTEME D’AIDES A LA CONDUITE
COCA;DEA-SM;95;MULTIMEDIA ET AFFICHAGES;XJD;F10668;TABLEAU BORD;F10668/AA;TABLEAU BORD;248107822R;TABLEAU BORD;Oui;--C;Plan et Num 3D obligatoires;HJD/RD28F/BVM5/ENPC01,ENPD01.;3DRR255923;733634814 / 2.00;-;OK;NOT OK;OK;95 - MULTIMEDIA ET AFFICHAGES
COCA;DEA-SM;95;MULTIMEDIA ET AFFICHAGES;XJD;F10668;TABLEAU BORD;F10668/AA;TABLEAU BORD;248108062R;TABLEAU BORD;Oui;--C;Plan et Num 3D obligatoires;HJD/CVTX/ENPC01,ENPD01.;3DRR258023;733639554 / 2.00;-;OK;NOT OK;OK;95 - MULTIMEDIA ET AFFICHAGES
COCA;DEA-SM;95;MULTIMEDIA ET AFFICHAGES;XJD;F10523;RADIO;F10523/AN;RECEPTEUR RADIO;281157321R;AUTORADIO;Oui;---;Plan et Num 3D obligatoires;HJD/APL03/RD28F/ENPH01.;3DRW244753;825318311 / 1.00;2D0039242P;OK;OK;OK;95 - MULTIMEDIA ET AFFICHAGES
COCA;-;56;TRAVERSE POSTE DE CONDUITE;XJD;F10689;TRAVERSE DE POSTE DE CONDUITE;F10689/AS;TUBE DE TRAVERSE POSTE DE CONDUITE;678777299R;TUBE TRAVERSE POSTE CONDUITE;Oui;---;Plan et Num 3D obligatoires;HJD/ENPC01,ENPD01.;3DRQ912220;774737768 / 1.00;2DX00CA91R;OK;OK;OK;56 - TRAVERSE POSTE DE CONDUITE
DL;-;56;TRAVERSE POSTE DE CONDUITE;XJD;ASS004071;TRAVERSE DE POSTE DE CONDUITE ASS;ASS004071;TRAVERSE DE POSTE DE CONDUITE ASS;678705961R;TRAVERSE POSTE CONDUITE ASS;Non;---;Plan et Num 3D obligatoires;HJD/DG/ENPC01,ENPD01.;-;781661301 / 2.00;2D0035698P;NOT OK;OK;NO APLICA;56 - TRAVERSE POSTE DE CONDUITE
