gutenberg_id,text,title,document
1342,"Mrs. Gardiner abused her stupidity. ""If it were merely a fine house",Pride and Prejudice,14499
1342,"richly furnished,"" said she, ""I should not care about it myself; but",Pride and Prejudice,14500
1342,the grounds are delightful. They have some of the finest woods in the,Pride and Prejudice,14501
1342,"country.""",Pride and Prejudice,14502
1342,"",Pride and Prejudice,14503
1342,Elizabeth said no more--but her mind could not acquiesce. The,Pride and Prejudice,14504
1342,"possibility of meeting Mr. Darcy, while viewing the place, instantly",Pride and Prejudice,14505
1342,"occurred. It would be dreadful! She blushed at the very idea, and",Pride and Prejudice,14506
1342,thought it would be better to speak openly to her aunt than to run such,Pride and Prejudice,14507
1342,a risk. But against this there were objections; and she finally resolved,Pride and Prejudice,14508
1342,"that it could be the last resource, if her private inquiries to the",Pride and Prejudice,14509
1342,absence of the family were unfavourably answered.,Pride and Prejudice,14510
1342,"",Pride and Prejudice,14511
1342,"Accordingly, when she retired at night, she asked the chambermaid",Pride and Prejudice,14512
1342,whether Pemberley were not a very fine place? what was the name of its,Pride and Prejudice,14513
1342,"proprietor? and, with no little alarm, whether the family were down for",Pride and Prejudice,14514
1342,the summer? A most welcome negative followed the last question--and her,Pride and Prejudice,14515
1342,"alarms now being removed, she was at leisure to feel a great deal of",Pride and Prejudice,14516
1342,curiosity to see the house herself; and when the subject was revived the,Pride and Prejudice,14517
1342,"next morning, and she was again applied to, could readily answer, and",Pride and Prejudice,14518
1342,"with a proper air of indifference, that she had not really any dislike",Pride and Prejudice,14519
1342,"to the scheme. To Pemberley, therefore, they were to go.",Pride and Prejudice,14520
1342,"",Pride and Prejudice,14521
1342,"",Pride and Prejudice,14522
1342,"",Pride and Prejudice,14523
1342,Chapter 43,Pride and Prejudice,14524
1342,"",Pride and Prejudice,14525
1342,"",Pride and Prejudice,14526
1342,"Elizabeth, as they drove along, watched for the first appearance of",Pride and Prejudice,14527
1342,Pemberley Woods with some perturbation; and when at length they turned,Pride and Prejudice,14528
1342,"in at the lodge, her spirits were in a high flutter.",Pride and Prejudice,14529
1342,"",Pride and Prejudice,14530
1342,"The park was very large, and contained great variety of ground. They",Pride and Prejudice,14531
1342,"entered it in one of its lowest points, and drove for some time through",Pride and Prejudice,14532
1342,a beautiful wood stretching over a wide extent.,Pride and Prejudice,14533
1342,"",Pride and Prejudice,14534
1342,"Elizabeth's mind was too full for conversation, but she saw and admired",Pride and Prejudice,14535
1342,every remarkable spot and point of view. They gradually ascended for,Pride and Prejudice,14536
1342,"half-a-mile, and then found themselves at the top of a considerable",Pride and Prejudice,14537
1342,"eminence, where the wood ceased, and the eye was instantly caught by",Pride and Prejudice,14538
1342,"Pemberley House, situated on the opposite side of a valley, into which",Pride and Prejudice,14539
1342,"the road with some abruptness wound. It was a large, handsome stone",Pride and Prejudice,14540
1342,"building, standing well on rising ground, and backed by a ridge of",Pride and Prejudice,14541
1342,"high woody hills; and in front, a stream of some natural importance was",Pride and Prejudice,14542
1342,"swelled into greater, but without any artificial appearance. Its banks",Pride and Prejudice,14543
1342,were neither formal nor falsely adorned. Elizabeth was delighted. She,Pride and Prejudice,14544
1342,"had never seen a place for which nature had done more, or where natural",Pride and Prejudice,14545
1342,beauty had been so little counteracted by an awkward taste. They were,Pride and Prejudice,14546
1342,all of them warm in their admiration; and at that moment she felt that,Pride and Prejudice,14547
1342,to be mistress of Pemberley might be something!,Pride and Prejudice,14548
1342,"",Pride and Prejudice,14549
1342,"They descended the hill, crossed the bridge, and drove to the door; and,",Pride and Prejudice,14550
1342,"while examining the nearer aspect of the house, all her apprehension of",Pride and Prejudice,14551
1342,meeting its owner returned. She dreaded lest the chambermaid had been,Pride and Prejudice,14552
1342,"mistaken. On applying to see the place, they were admitted into the",Pride and Prejudice,14553
1342,"hall; and Elizabeth, as they waited for the housekeeper, had leisure to",Pride and Prejudice,14554
1342,wonder at her being where she was.,Pride and Prejudice,14555
1342,"",Pride and Prejudice,14556
1342,"The housekeeper came; a respectable-looking elderly woman, much less",Pride and Prejudice,14557
1342,"fine, and more civil, than she had any notion of finding her. They",Pride and Prejudice,14558
1342,"followed her into the dining-parlour. It was a large, well proportioned",Pride and Prejudice,14559
1342,"room, handsomely fitted up. Elizabeth, after slightly surveying it, went",Pride and Prejudice,14560
1342,"to a window to enjoy its prospect. The hill, crowned with wood, which",Pride and Prejudice,14561
1342,"they had descended, receiving increased abruptness from the distance,",Pride and Prejudice,14562
1342,was a beautiful object. Every disposition of the ground was good; and,Pride and Prejudice,14563
1342,"she looked on the whole scene, the river, the trees scattered on its",Pride and Prejudice,14564
1342,"banks and the winding of the valley, as far as she could trace it,",Pride and Prejudice,14565
1342,with delight. As they passed into other rooms these objects were taking,Pride and Prejudice,14566
1342,different positions; but from every window there were beauties to be,Pride and Prejudice,14567
1342,"seen. The rooms were lofty and handsome, and their furniture suitable to",Pride and Prejudice,14568
1342,"the fortune of its proprietor; but Elizabeth saw, with admiration of",Pride and Prejudice,14569
1342,"his taste, that it was neither gaudy nor uselessly fine; with less of",Pride and Prejudice,14570
1342,"splendour, and more real elegance, than the furniture of Rosings.",Pride and Prejudice,14571
1342,"",Pride and Prejudice,14572
1342,"""And of this place,"" thought she, ""I might have been mistress! With",Pride and Prejudice,14573
1342,these rooms I might now have been familiarly acquainted! Instead of,Pride and Prejudice,14574
1342,"viewing them as a stranger, I might have rejoiced in them as my own, and",Pride and Prejudice,14575
1342,"welcomed to them as visitors my uncle and aunt. But no,""--recollecting",Pride and Prejudice,14576
1342,"herself--""that could never be; my uncle and aunt would have been lost to",Pride and Prejudice,14577
1342,"me; I should not have been allowed to invite them.""",Pride and Prejudice,14578
1342,"",Pride and Prejudice,14579
1342,This was a lucky recollection--it saved her from something very like,Pride and Prejudice,14580
1342,regret.,Pride and Prejudice,14581
1342,"",Pride and Prejudice,14582
1342,She longed to inquire of the housekeeper whether her master was really,Pride and Prejudice,14583
1342,"absent, but had not the courage for it. At length however, the question",Pride and Prejudice,14584
1342,"was asked by her uncle; and she turned away with alarm, while Mrs.",Pride and Prejudice,14585
1342,"Reynolds replied that he was, adding, ""But we expect him to-morrow, with",Pride and Prejudice,14586
1342,"a large party of friends."" How rejoiced was Elizabeth that their own",Pride and Prejudice,14587
1342,journey had not by any circumstance been delayed a day!,Pride and Prejudice,14588
1342,"",Pride and Prejudice,14589
1342,Her aunt now called her to look at a picture. She approached and saw the,Pride and Prejudice,14590
1342,"likeness of Mr. Wickham, suspended, amongst several other miniatures,",Pride and Prejudice,14591
1342,"over the mantelpiece. Her aunt asked her, smilingly, how she liked it.",Pride and Prejudice,14592
1342,"The housekeeper came forward, and told them it was a picture of a young",Pride and Prejudice,14593
1342,"gentleman, the son of her late master's steward, who had been brought",Pride and Prejudice,14594
1342,"up by him at his own expense. ""He is now gone into the army,"" she added;",Pride and Prejudice,14595
1342,"""but I am afraid he has turned out very wild.""",Pride and Prejudice,14596
1342,"",Pride and Prejudice,14597
1342,"Mrs. Gardiner looked at her niece with a smile, but Elizabeth could not",Pride and Prejudice,14598
1342,return it.,Pride and Prejudice,14599
1342,"",Pride and Prejudice,14600
1342,"""And that,"" said Mrs. Reynolds, pointing to another of the miniatures,",Pride and Prejudice,14601
1342,"""is my master--and very like him. It was drawn at the same time as the",Pride and Prejudice,14602
1342,"other--about eight years ago.""",Pride and Prejudice,14603
1342,"",Pride and Prejudice,14604
1342,"""I have heard much of your master's fine person,"" said Mrs. Gardiner,",Pride and Prejudice,14605
1342,"looking at the picture; ""it is a handsome face. But, Lizzy, you can tell",Pride and Prejudice,14606
1342,"us whether it is like or not.""",Pride and Prejudice,14607
1342,"",Pride and Prejudice,14608
1342,Mrs. Reynolds respect for Elizabeth seemed to increase on this,Pride and Prejudice,14609
1342,intimation of her knowing her master.,Pride and Prejudice,14610
